row_id concept1 concept1_nbr_inst concept1_nbr_unique_instances concept2 concept2_nbr_inst concept2_nbr_unique_instances inter_no_sameas inter_with_sameas union_no_sameas union_with_sameas jacc_no_sameas jacc_with_sameas isSubset_LOD isSubset_no_sameAs isSubset_with_sameas diff_with_sameas
160 http://dbpedia.org/ontology/Website 7682 6354 http://schema.org/WebPage 7373 6045 7328 6000 7727 6399 0.9484 0.9376 False False False -1.14
161 http://dbpedia.org/ontology/Church 7314 6795 http://linkedgeodata.org/ontology/Church 85 85 0 0 7399 6880 0.0 0.0 False False False 0
162 http://umbel.org/umbel/sc/City 7211 7211 http://sw.opencyc.org/2008/06/10/concept/en/City 5385 5385 0 0 12596 12596 0.0 0.0 False False False 0
163 http://swrc.ontoware.org/ontology#PhDThesis 7084 7084 http://lsdis.cs.uga.edu/projects/semdis/opus#Doctoral_Dissertation 90 90 0 0 7174 7174 0.0 0.0 False False False 0
164 http://linkedgeodata.org/ontology/Lighthouse 6988 6988 http://dbpedia.org/ontology/Lighthouse 4082 4063 0 0 11070 11051 0.0 0.0 False False False 0
165 http://schema.org/Painting 6869 4980 http://dbpedia.org/ontology/Painting 6869 4980 6869 4980 6869 4980 1.0 1.0 False True True 0
166 http://dbpedia.org/ontology/Drug 6657 6600 http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugbank/drugs 4772 4772 0 13 11429 11359 0.0 0.0011 False False False 9999
167 http://dbpedia.org/ontology/Drug 6657 6600 http://www4.wiwiss.fu-berlin.de/dailymed/resource/dailymed/drugs 4308 4082 0 0 10965 10682 0.0 0.0 False False False 0
168 http://dbpedia.org/ontology/Drug 6657 6600 http://www4.wiwiss.fu-berlin.de/dailymed/vocab/resource/class/Offer 4308 4082 0 0 10965 10682 0.0 0.0 False False False 0
169 http://www.w3.org/2004/02/skos/core#OrderedCollection 6457 6446 http://dbpedia.org/ontology/List 5892 5881 5892 5881 6457 6446 0.9125 0.9123 False True True -0.02
170 http://data.linkedct.org/vocab/resource/state 5936 5936 http://umbel.org/umbel/sc/State_Geopolitical 43 43 0 0 5979 5979 0.0 0.0 False False False 0
171 http://umbel.org/umbel/sc/Actor 5804 5804 http://sw.opencyc.org/2008/06/10/concept/en/Actor 1348 1348 0 0 7152 7152 0.0 0.0 False False False 0
172 http://umbel.org/umbel/sc/Artist 5608 5608 http://sw.opencyc.org/2008/06/10/concept/en/Artist 1351 1351 0 0 6959 6959 0.0 0.0 False False False 0
173 http://d-nb.info/standards/elementset/gnd#Language 5453 5453 http://www.lingvoj.org/ontology#Lingvo 522 522 0 0 5975 5975 0.0 0.0 False False False 0
174 http://sw.opencyc.org/2008/06/10/concept/en/Municipality 5386 5386 http://umbel.org/umbel/sc/Municipality 3520 3520 0 0 8906 8906 0.0 0.0 False False False 0
175 http://dbpedia.org/ontology/GovernmentAgency 5268 5217 http://schema.org/GovernmentOrganization 4732 4681 4732 4681 5268 5217 0.8983 0.8973 False True True -0.11
176 http://umbel.org/umbel/sc/Village 5229 5229 http://sw.opencyc.org/2008/06/10/concept/en/Village 9 9 0 0 5238 5238 0.0 0.0 False False False 0
177 http://umbel.org/umbel/sc/ArtObject 5153 5153 http://sw.opencyc.org/2008/06/10/concept/en/ArtObject 54 54 0 0 5207 5207 0.0 0.0 False False False 0
178 http://dbpedia.org/ontology/Park 5026 4962 http://schema.org/Park 4870 4806 4870 4806 5026 4962 0.969 0.9686 False True True -0.04
179 http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugbank/drugs 4772 4772 http://www4.wiwiss.fu-berlin.de/dailymed/resource/dailymed/drugs 4308 4082 0 51 9080 8803 0.0 0.0058 False False False 9999
180 http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugbank/drugs 4772 4772 http://www4.wiwiss.fu-berlin.de/dailymed/vocab/resource/class/Offer 4308 4082 0 51 9080 8803 0.0 0.0058 False False False 9999
181 http://lsdis.cs.uga.edu/projects/semdis/opus#Book_Chapter 4718 4718 http://purl.org/net/nknouf/ns/bibtex#Inbook 11 11 0 0 4729 4729 0.0 0.0 False False False 0
182 http://umbel.org/umbel/sc/Entertainer 4612 4612 http://sw.opencyc.org/2008/06/10/concept/en/Entertainer 1350 1350 0 0 5962 5962 0.0 0.0 False False False 0
183 http://sw.opencyc.org/2008/06/10/concept/en/PropositionalConceptualWork 4207 4203 http://umbel.org/umbel/ac/PropositionalConceptualWork 1 1 0 0 4208 4204 0.0 0.0 False False False 0
184 http://web.resource.org/cc/Work 4155 4155 http://creativecommons.org/ns#Work 945 945 0 0 5100 5100 0.0 0.0 False False False 0
185 http://schema.org/Hotel 4112 4089 http://dbpedia.org/ontology/Hotel 4112 4089 4112 4089 4112 4089 1.0 1.0 False True True 0
186 http://sw.opencyc.org/2008/06/10/concept/en/TemporalObjectType 3885 3885 http://umbel.org/umbel/ac/TemporalObjectType 725 725 0 0 4610 4610 0.0 0.0 False False False 0
187 http://dbpedia.org/ontology/Activity 3848 3567 http://www.ontologydesignpatterns.org/ont/d0.owl#Activity 1909 1909 1909 1909 3848 3567 0.4961 0.5352 False True True 7.88
188 http://schema.org/Library 3392 3341 http://dbpedia.org/ontology/Library 3392 3341 3392 3341 3392 3341 1.0 1.0 False True True 0
189 http://umbel.org/umbel/sc/Town 3311 3311 http://sw.opencyc.org/2008/06/10/concept/en/Town 1 1 0 0 3312 3312 0.0 0.0 False False False 0
190 http://sw.opencyc.org/2008/06/10/concept/en/PublishedMaterial 3302 3300 http://umbel.org/umbel/sc/PublishedMaterial 1080 1080 0 0 4382 4380 0.0 0.0 False False False 0
191 http://umbel.org/umbel/sc/ControlledLand 3283 3283 http://sw.opencyc.org/2008/06/10/concept/en/ControlledLand 18 18 0 0 3301 3301 0.0 0.0 False False False 0
192 http://sw.opencyc.org/2008/06/10/concept/en/ConventionalClassificationType 3097 3097 http://umbel.org/umbel/ac/ConventionalClassificationType 43 43 0 0 3140 3140 0.0 0.0 False False False 0
193 http://umbel.org/umbel/sc/Business 3088 3088 http://sw.opencyc.org/2008/06/10/concept/en/Business 417 417 0 0 3505 3505 0.0 0.0 False False False 0
194 http://sw.opencyc.org/2008/06/10/concept/en/GeopoliticalRegion 3044 3044 http://umbel.org/umbel/sc/GeopoliticalRegion 7 7 0 0 3051 3051 0.0 0.0 False False False 0
195 http://sw.opencyc.org/2008/06/10/concept/en/County 3012 3012 http://umbel.org/umbel/sc/County 322 322 0 0 3334 3334 0.0 0.0 False False False 0
196 http://data.semanticweb.org/ns/swc/ontology#AcademicEvent 2906 2906 http://sw.deri.org/2005/08/conf/cfp#AcademicEvent 19 19 0 0 2925 2925 0.0 0.0 False False False 0
197 http://sw.opencyc.org/2008/06/10/concept/en/SetOrCollectionType 2812 2812 http://umbel.org/umbel/ac/SetOrCollectionType 2 2 0 0 2814 2814 0.0 0.0 False False False 0
198 http://www.aktors.org/ontology/portal#Publishing-House 2760 2760 http://lsdis.cs.uga.edu/projects/semdis/opus#Publishing_Organization 331 331 0 0 3091 3091 0.0 0.0 False False False 0
199 http://swat.cse.lehigh.edu/resources/onto/university.owl#University 2666 2666 http://swat.cse.lehigh.edu/resources/onto/aigp.owl#University 495 495 0 0 3161 3161 0.0 0.0 False False False 0
200 http://schema.org/Restaurant 2633 2579 http://dbpedia.org/ontology/Restaurant 2633 2579 2633 2579 2633 2579 1.0 1.0 False True True 0
201 http://moat-project.org/ns#Tag 2563 2563 http://ontologies.ezweb.morfeo-project.org/eztag/ns#Tag 1 1 0 0 2564 2564 0.0 0.0 False False False 0
202 http://www.holygoat.co.uk/owl/redwood/0.1/tags/Tagging 2501 2501 http://bioinfo.icapture.ubc.ca/Resources/SemanticTagging/Tagging 1 1 0 0 2502 2502 0.0 0.0 False False False 0
203 http://sw.opencyc.org/2008/06/10/concept/en/CollectionType 2353 2353 http://umbel.org/umbel/ac/CollectionType 41 41 0 0 2394 2394 0.0 0.0 False False False 0
204 http://umbel.org/umbel/sc/Leader 2306 2306 http://sw.opencyc.org/2008/06/10/concept/en/Leader 15 15 0 0 2321 2321 0.0 0.0 False False False 0
205 http://www.w3.org/2004/02/skos/core#ConceptScheme 2222 2218 http://agrowiki.org/agrowiki/?title=Special:URIResolver/Category-3ASKOS_Concept_Scheme(ConceptScheme) 13 13 0 0 2235 2231 0.0 0.0 False False False 0
206 http://umbel.org/umbel/sc/Ground 2116 2116 http://sw.opencyc.org/2008/06/10/concept/en/Ground 34 34 0 0 2150 2150 0.0 0.0 False False False 0
207 http://sw.opencyc.org/2008/06/10/concept/en/DurativeEventType 2013 2013 http://umbel.org/umbel/ac/DurativeEventType 36 36 0 0 2049 2049 0.0 0.0 False False False 0
208 http://sw.opencyc.org/2008/06/10/concept/en/ApplicationProgram 1966 1964 http://umbel.org/umbel/sc/ApplicationProgram 16 16 0 0 1982 1980 0.0 0.0 False False False 0
209 http://counterterror.mindswap.org/2005/terrorism.owl#Event 1896 1896 http://counterterror.mindswap.org/2005/terrorism.owl#Moment 26 26 3 3 1919 1919 0.0016 0.0016 False False False 0
210 http://umbel.org/umbel/sc/HistoricalNarrative 1866 1866 http://sw.opencyc.org/2008/06/10/concept/en/HistoricalNarrative 1 1 0 0 1867 1867 0.0 0.0 False False False 0
211 http://sw.opencyc.org/2008/06/10/concept/en/BiologicalTaxon 1852 1852 http://umbel.org/umbel/ac/BiologicalTaxon 78 78 0 0 1930 1930 0.0 0.0 False False False 0
212 http://sw.opencyc.org/2008/06/10/concept/en/AnimalBodyPartType 1786 1786 http://umbel.org/umbel/ac/AnimalBodyPartType 315 315 0 0 2101 2101 0.0 0.0 False False False 0
213 http://sw.opencyc.org/2008/06/10/concept/en/CartographicFeatureType 1521 1521 http://umbel.org/umbel/ac/CartographicFeatureType 84 84 0 0 1605 1605 0.0 0.0 False False False 0
214 http://purl.org/goodrelations/v1#Location 1492 1492 http://purl.org/goodrelations/v1#LocationOfSalesOrServiceProvisioning 1456 1456 0 0 2948 2948 0.0 0.0 False False False 0
215 http://dbpedia.org/ontology/Cave 1360 1360 http://linkedgeodata.org/ontology/Cave 23 23 0 0 1383 1383 0.0 0.0 False False False 0
216 http://umbel.org/umbel/sc/FictionalCharacter 1358 1358 http://sw.opencyc.org/2008/06/10/concept/en/FictionalCharacter 100 100 0 0 1458 1458 0.0 0.0 False False False 0
217 http://lsdis.cs.uga.edu/projects/semdis/opus#Book 1335 1335 http://purl.org/net/nknouf/ns/bibtex#Book 856 856 0 0 2191 2191 0.0 0.0 False False False 0
218 http://umbel.org/umbel/sc/Painting_ArtForm 1290 1290 http://sw.opencyc.org/2008/06/10/concept/en/Painting_ArtForm 3 3 0 0 1293 1293 0.0 0.0 False False False 0
219 http://purl.org/ontology/po/Broadcast 1260 1260 http://umbel.org/umbel/sc/Broadcasting 139 139 0 0 1399 1399 0.0 0.0 False False False 0
220 http://sw.opencyc.org/2008/06/10/concept/en/ConceptualWorkSeries 1235 1234 http://umbel.org/umbel/ac/ConceptualWorkSeries 1 1 0 0 1236 1235 0.0 0.0 False False False 0
221 http://sw.opencyc.org/2008/06/10/concept/en/MediaSeriesProduct 1222 1221 http://umbel.org/umbel/sc/MediaSeriesProduct 42 42 0 0 1264 1263 0.0 0.0 False False False 0
222 http://sw.opencyc.org/2008/06/10/concept/en/PeriodicalSeries 1206 1206 http://umbel.org/umbel/sc/PeriodicalSeries 89 89 0 0 1295 1295 0.0 0.0 False False False 0
223 http://lsdis.cs.uga.edu/projects/semdis/opus#University 1067 1067 http://swrc.ontoware.org/ontology#University 229 229 0 0 1296 1296 0.0 0.0 False False False 0
224 http://lsdis.cs.uga.edu/projects/semdis/opus#University 1067 1067 http://www.aktors.org/ontology/portal#University 232 232 0 0 1299 1299 0.0 0.0 False False False 0
225 http://umbel.org/umbel/sc/River 1044 1044 http://sw.opencyc.org/2008/06/10/concept/en/River 181 181 0 0 1225 1225 0.0 0.0 False False False 0
226 http://sw.opencyc.org/2008/06/10/concept/en/BiologicalSpecies 1027 1027 http://umbel.org/umbel/ac/BiologicalSpecies 160 160 0 0 1187 1187 0.0 0.0 False False False 0
227 http://umbel.org/umbel/sc/EducationalOrganization 956 956 http://sw.opencyc.org/2008/06/10/concept/en/EducationalOrganization 102 102 0 0 1058 1058 0.0 0.0 False False False 0
228 http://www.w3.org/2003/01/geo/wgs84_pos#Feature 936 936 http://purl.org/ontology/po/Place 26 26 0 0 962 962 0.0 0.0 False False False 0
229 http://umbel.org/umbel/sc/Athlete 892 892 http://sw.opencyc.org/2008/06/10/concept/en/Athlete 325 325 0 0 1217 1217 0.0 0.0 False False False 0
230 http://www.aktors.org/ontology/portal#Country 864 864 http://www.daml.org/2001/09/countries/iso-3166-ont#Country 722 722 0 0 1586 1586 0.0 0.0 False False False 0
231 http://umbel.org/umbel/sc/Automobile 839 839 http://sw.opencyc.org/2008/06/10/concept/en/Automobile 3 3 0 0 842 842 0.0 0.0 False False False 0
232 http://umbel.org/umbel/sc/IndependentCountry 830 830 http://sw.opencyc.org/2008/06/10/concept/en/IndependentCountry 206 200 0 26 1036 1004 0.0 0.0259 False False False 9999
233 http://umbel.org/umbel/sc/Island 817 817 http://sw.opencyc.org/2008/06/10/concept/en/Island 227 227 0 0 1044 1044 0.0 0.0 False False False 0
234 http://sw.opencyc.org/2008/06/10/concept/en/ChemicalSubstanceType 800 800 http://umbel.org/umbel/sc/ChemicalSubstanceType 26 26 0 0 826 826 0.0 0.0 False False False 0
235 http://umbel.org/umbel/sc/BodyOfWater 768 768 http://sw.opencyc.org/2008/06/10/concept/en/BodyOfWater 314 314 0 2 1082 1080 0.0 0.0019 False False False 9999
236 http://dbpedia.org/ontology/SkiArea 761 761 http://schema.org/SkiResort 650 650 650 650 761 761 0.8541 0.8541 False True True 0
237 http://www.geonames.org/ontology#Country 760 760 http://psi.oasis-open.org/iso/3166/#country 240 240 0 0 1000 1000 0.0 0.0 False False False 0
238 http://www.geonames.org/ontology#Country 760 760 http://umbel.org/umbel/sc/Country 11 11 0 0 771 771 0.0 0.0 False False False 0
239 http://umbel.org/umbel/sc/SchoolInstitution 759 759 http://sw.opencyc.org/2008/06/10/concept/en/SchoolInstitution 19 19 0 0 778 778 0.0 0.0 False False False 0
240 http://dbpedia.org/ontology/Canal 726 699 http://schema.org/Canal 716 689 716 689 726 699 0.9862 0.9857 False True True -0.05
241 http://www.daml.org/2001/09/countries/iso-3166-ont#Country 722 722 http://daml.umbc.edu/ontologies/cobra/0.4/space-basic#Country 1 1 0 0 723 723 0.0 0.0 False False False 0
242 http://www.daml.org/2001/09/countries/iso-3166-ont#Country 722 722 http://www.daml.org/2002/03/tutorial/bushes#Country 2 2 0 0 724 724 0.0 0.0 False False False 0
243 http://www.daml.org/2001/09/countries/iso-3166-ont#Country 722 722 http://www.mindswap.org/2004/terrorOnt.owl#Country 16 16 0 0 738 738 0.0 0.0 False False False 0
244 http://www.daml.org/2001/09/countries/iso-3166-ont#Country 722 722 http://www.csd.abdn.ac.uk/~cmckenzi/playpen/rdf/akt_ontology_LITE.owl#Country 4 4 0 0 726 726 0.0 0.0 False False False 0
245 http://www.daml.org/2001/09/countries/iso-3166-ont#Country 722 722 http://www.daml.org/2001/09/countries/fips-10-4-ont#Country 395 395 0 0 1117 1117 0.0 0.0 False False False 0
246 http://www.daml.org/2001/09/countries/iso-3166-ont#Country 722 722 http://www.daml.org/2003/06/ruletests/ocean-ont#Country 1 1 0 0 723 723 0.0 0.0 False False False 0
247 http://www.daml.org/2001/09/countries/iso-3166-ont#Country 722 722 http://lsdis.cs.uga.edu/proj/semdis/draft.txt#Country 4 4 0 0 726 726 0.0 0.0 False False False 0
248 http://umbel.org/umbel/sc/LandTopographicalFeature 717 717 http://sw.opencyc.org/2008/06/10/concept/en/LandTopographicalFeature 317 317 0 0 1034 1034 0.0 0.0 False False False 0
249 http://www.daml.org/2001/10/agenda/agenda-ont#Speaker 661 661 http://www.daml.org/researchers-ont#Person 402 402 0 0 1063 1063 0.0 0.0 False False False 0
250 http://sw.opencyc.org/2008/06/10/concept/en/CommercialOrganization 651 651 http://umbel.org/umbel/sc/CommercialOrganization 19 19 0 0 670 670 0.0 0.0 False False False 0
251 http://sw.opencyc.org/2008/06/10/concept/en/ChemicalCompoundTypeByChemicalSpecies 637 637 http://umbel.org/umbel/ac/ChemicalCompoundTypeByChemicalSpecies 253 253 0 0 890 890 0.0 0.0 False False False 0
252 http://umbel.org/umbel/sc/RailroadStation 634 634 http://sw.opencyc.org/2008/06/10/concept/en/RailroadStation 2 2 0 0 636 636 0.0 0.0 False False False 0
253 http://umbel.org/umbel/sc/SportsCoach 630 630 http://sw.opencyc.org/2008/06/10/concept/en/SportsCoach 1 1 0 0 631 631 0.0 0.0 False False False 0
254 http://sw.opencyc.org/2008/06/10/concept/en/Province 626 624 http://umbel.org/umbel/sc/Province 96 96 0 6 722 714 0.0 0.0084 False False False 9999
255 http://umbel.org/umbel/sc/Lake 611 611 http://sw.opencyc.org/2008/06/10/concept/en/Lake 23 23 0 0 634 634 0.0 0.0 False False False 0
256 http://www.articlestoreprint.net:8080/vocab/resource/Tag 609 609 http://rdfs.org/sioc/types#Tag 293 293 0 0 902 902 0.0 0.0 False False False 0
257 http://umbel.org/umbel/sc/Bird 600 600 http://sw.opencyc.org/2008/06/10/concept/en/Bird 9 9 0 0 609 609 0.0 0.0 False False False 0
258 http://www.aktors.org/ontology/portal#PhD-Student 595 595 http://swrc.ontoware.org/ontology#PhDStudent 112 112 0 0 707 707 0.0 0.0 False False False 0
259 http://umbel.org/umbel/sc/Association 582 582 http://sw.opencyc.org/2008/06/10/concept/en/Association 11 11 0 0 593 593 0.0 0.0 False False False 0
260 http://purl.obolibrary.org/obo/UBERON_0002203 541 541 http://purl.obolibrary.org/obo/UBERON_0002049 541 541 541 541 541 541 1.0 1.0 False True True 0
261 http://umbel.org/umbel/sc/Stadium 536 536 http://sw.opencyc.org/2008/06/10/concept/en/Stadium 4 4 0 0 540 540 0.0 0.0 False False False 0
262 http://creativecommons.org/ns#License 518 518 http://web.resource.org/cc/License 91 91 67 67 542 542 0.1236 0.1236 False False False 0
263 http://schema.org/Sculpture 513 496 http://dbpedia.org/ontology/Sculpture 513 496 513 496 513 496 1.0 1.0 False True True 0
264 http://sw.opencyc.org/2008/06/10/concept/en/FieldOfStudy 495 494 http://umbel.org/umbel/sc/FieldOfStudy 474 474 0 1 969 967 0.0 0.001 False False False 9999
265 http://umbel.org/umbel/sc/ManufacturingOrganization 470 470 http://sw.opencyc.org/2008/06/10/concept/en/ManufacturingOrganization 93 93 0 0 563 563 0.0 0.0 False False False 0
266 http://umbel.org/umbel/sc/Minister 430 430 http://sw.opencyc.org/2008/06/10/concept/en/Minister 1 1 0 0 431 431 0.0 0.0 False False False 0
267 http://umbel.org/umbel/sc/PhysicalDevice 409 409 http://sw.opencyc.org/2008/06/10/concept/en/PhysicalDevice 373 372 0 0 782 781 0.0 0.0 False False False 0
268 http://umbel.org/umbel/sc/Mammal 386 386 http://sw.opencyc.org/2008/06/10/concept/en/Mammal 2 2 0 0 388 388 0.0 0.0 False False False 0
269 http://sw.opencyc.org/2008/06/10/concept/en/ProcessType 376 376 http://umbel.org/umbel/ac/ProcessType 114 114 0 0 490 490 0.0 0.0 False False False 0
270 http://umbel.org/umbel/sc/Sculpture 363 363 http://sw.opencyc.org/2008/06/10/concept/en/Sculpture 41 41 0 0 404 404 0.0 0.0 False False False 0
271 http://bio2rdf.org/uniprot_resource:Taxon 363 363 http://lod.taxonconcept.org/ontology/txn.owl#Bio2RDFTaxon 2 2 2 2 363 363 0.0055 0.0055 False True True 0
272 http://umbel.org/umbel/sc/FamousHuman 352 352 http://sw.opencyc.org/2008/06/10/concept/en/FamousHuman 2 2 0 0 354 354 0.0 0.0 False False False 0
273 http://umbel.org/umbel/sc/PoliticalParty 351 351 http://sw.opencyc.org/2008/06/10/concept/en/PoliticalParty 30 30 0 0 381 381 0.0 0.0 False False False 0
274 http://umbel.org/umbel/sc/Park 347 347 http://sw.opencyc.org/2008/06/10/concept/en/Park 6 6 0 0 353 353 0.0 0.0 False False False 0
275 http://sw.opencyc.org/2008/06/10/concept/en/OrganizationType 344 344 http://umbel.org/umbel/ac/OrganizationType 15 15 0 0 359 359 0.0 0.0 False False False 0
276 http://sw.opencyc.org/2008/06/10/concept/en/BiologicalSubspecies 343 343 http://umbel.org/umbel/ac/BiologicalSubspecies 146 146 0 0 489 489 0.0 0.0 False False False 0
277 http://schema.org/SeaBodyOfWater 339 321 http://dbpedia.org/ontology/Sea 339 321 339 321 339 321 1.0 1.0 False True True 0
278 http://oiled.man.example.net/test#Unsatisfiable 336 336 http://www.w3.org/2002/07/owl#Nothing 10 10 0 0 346 346 0.0 0.0 False False False 0
279 http://sw.opencyc.org/2008/06/10/concept/en/ProductType 330 330 http://umbel.org/umbel/ac/ProductType 8 8 0 0 338 338 0.0 0.0 False False False 0
280 http://sw.opencyc.org/2008/06/10/concept/en/InternationalOrganization 323 321 http://umbel.org/umbel/sc/InternationalOrganization 39 39 0 0 362 360 0.0 0.0 False False False 0
281 http://umbel.org/umbel/sc/Event 320 320 http://sw.opencyc.org/2008/06/10/concept/en/Event 292 291 0 1 612 610 0.0 0.0016 False False False 9999
282 http://sw.opencyc.org/2008/06/10/concept/en/AccomplishmentType 316 316 http://umbel.org/umbel/ac/AccomplishmentType 40 40 0 0 356 356 0.0 0.0 False False False 0
283 http://umbel.org/umbel/sc/Neighborhood 309 309 http://sw.opencyc.org/2008/06/10/concept/en/Neighborhood 16 16 0 0 325 325 0.0 0.0 False False False 0
284 http://sw.opencyc.org/2008/06/10/concept/en/ArtifactTypeByFunction 301 301 http://umbel.org/umbel/ac/ArtifactTypeByFunction 270 270 0 0 571 571 0.0 0.0 False False False 0
285 http://umbel.org/umbel/sc/Star 298 298 http://sw.opencyc.org/2008/06/10/concept/en/Star 19 19 0 0 317 317 0.0 0.0 False False False 0
286 http://sw.opencyc.org/2008/06/10/concept/en/MilitaryOrganizationConcept 297 297 http://umbel.org/umbel/ac/MilitaryOrganizationConcept 59 59 0 0 356 356 0.0 0.0 False False False 0
287 http://umbel.org/umbel/sc/ScientificFieldOfStudy 295 295 http://sw.opencyc.org/2008/06/10/concept/en/ScientificFieldOfStudy 207 206 0 1 502 500 0.0 0.002 False False False 9999
288 http://umbel.org/umbel/sc/Highway 286 286 http://sw.opencyc.org/2008/06/10/concept/en/Highway 2 2 0 0 288 288 0.0 0.0 False False False 0
289 http://umbel.org/umbel/sc/SportsLeague 283 283 http://sw.opencyc.org/2008/06/10/concept/en/SportsLeague 119 119 0 0 402 402 0.0 0.0 False False False 0
290 http://umbel.org/umbel/sc/CapitalCityOfRegion 273 273 http://sw.opencyc.org/2008/06/10/concept/en/CapitalCityOfRegion 223 223 0 0 496 496 0.0 0.0 False False False 0
291 http://sw.opencyc.org/2008/06/10/concept/en/Country 269 259 http://umbel.org/umbel/sc/Country 11 11 0 1 280 269 0.0 0.0037 False False False 9999
292 http://umbel.org/umbel/sc/Volcano 268 268 http://sw.opencyc.org/2008/06/10/concept/en/Volcano 4 4 0 0 272 272 0.0 0.0 False False False 0
293 http://sw.opencyc.org/2008/06/10/concept/en/OrganizationOfPeopleOnly 261 260 http://umbel.org/umbel/ac/OrganizationOfPeopleOnly 1 1 0 0 262 261 0.0 0.0 False False False 0
294 http://umbel.org/umbel/sc/Architect 245 245 http://sw.opencyc.org/2008/06/10/concept/en/Architect 5 5 0 0 250 250 0.0 0.0 False False False 0
295 http://umbel.org/umbel/sc/Engineer 239 239 http://sw.opencyc.org/2008/06/10/concept/en/Engineer 2 2 0 0 241 241 0.0 0.0 False False False 0
296 http://umbel.org/umbel/sc/Bridge 237 237 http://sw.opencyc.org/2008/06/10/concept/en/Bridge 6 6 0 0 243 243 0.0 0.0 False False False 0
297 http://sw.opencyc.org/2008/06/10/concept/en/IslandRegion 236 236 http://umbel.org/umbel/sc/IslandRegion 2 2 0 0 238 238 0.0 0.0 False False False 0
298 http://www.aktors.org/ontology/portal#University 232 232 http://daml.umbc.edu/ontologies/cobra/0.4/space-basic#University 2 2 0 0 234 234 0.0 0.0 False False False 0
299 http://umbel.org/umbel/sc/NewspaperSeries 231 231 http://sw.opencyc.org/2008/06/10/concept/en/NewspaperSeries 89 89 0 0 320 320 0.0 0.0 False False False 0
300 http://linkedgeodata.org/ontology/Country 229 229 http://rdf.insee.fr/geo/Pays 1 1 0 0 230 230 0.0 0.0 False False False 0
301 http://linkedgeodata.org/ontology/Country 229 229 http://rdf.geospecies.org/ont/geospecies#Country 4 4 0 0 233 233 0.0 0.0 False False False 0
302 http://sw.opencyc.org/2008/06/10/concept/en/ProductTypeByBrand 226 226 http://umbel.org/umbel/ac/ProductTypeByBrand 17 17 0 0 243 243 0.0 0.0 False False False 0
303 http://sw.opencyc.org/2008/06/10/concept/en/SportsOrganization 222 222 http://umbel.org/umbel/sc/SportsOrganization 4 4 0 0 226 226 0.0 0.0 False False False 0
304 http://umbel.org/umbel/sc/Planet 215 215 http://sw.opencyc.org/2008/06/10/concept/en/Planet 6 6 0 0 221 221 0.0 0.0 False False False 0
305 http://umbel.org/umbel/sc/MagazineSeries 213 213 http://sw.opencyc.org/2008/06/10/concept/en/MagazineSeries 135 135 0 0 348 348 0.0 0.0 False False False 0
306 http://umbel.org/umbel/sc/MagazineSeries 213 213 http://purl.org/ontology/bibo/Magazine 3 3 0 0 216 216 0.0 0.0 False False False 0
307 http://sw.opencyc.org/2008/06/10/concept/en/Organization_Topic 213 213 http://umbel.org/umbel/ac/Organization_Topic 2 2 0 0 215 215 0.0 0.0 False False False 0
308 http://aims.fao.org/aos/geopolitical.owl#self_governing 213 213 http://vivoweb.org/ontology/core#Country 212 212 212 212 213 213 0.9953 0.9953 False True True 0
309 http://umbel.org/umbel/sc/Building 194 194 http://sw.opencyc.org/2008/06/10/concept/en/Building 52 52 0 0 246 246 0.0 0.0 False False False 0
310 http://sw.opencyc.org/2008/06/10/concept/en/MereotopologyConcept 194 194 http://umbel.org/umbel/ac/MereotopologyConcept 71 71 0 0 265 265 0.0 0.0 False False False 0
311 http://umbel.org/umbel/sc/Astronomer 192 192 http://sw.opencyc.org/2008/06/10/concept/en/Astronomer 2 2 0 0 194 194 0.0 0.0 False False False 0
312 http://data.linkedct.org/vocab/resource/country 190 190 http://umbel.org/umbel/sc/Country 11 11 0 0 201 201 0.0 0.0 False False False 0
313 http://umbel.org/umbel/sc/Engine 186 186 http://sw.opencyc.org/2008/06/10/concept/en/Engine 1 1 0 0 187 187 0.0 0.0 False False False 0
314 http://sw.opencyc.org/2008/06/10/concept/en/Terrorism_Topic 182 182 http://umbel.org/umbel/ac/Terrorism_Topic 18 18 0 0 200 200 0.0 0.0 False False False 0
315 http://sw.opencyc.org/2008/06/10/concept/en/OrganizationTypeByActivityType 175 175 http://umbel.org/umbel/ac/OrganizationTypeByActivityType 101 101 0 0 276 276 0.0 0.0 False False False 0
316 http://sw.opencyc.org/2008/06/10/concept/en/Specification 174 173 http://umbel.org/umbel/sc/Specification 165 165 0 0 339 338 0.0 0.0 False False False 0
317 http://umbel.org/umbel/sc/Criminal 167 167 http://sw.opencyc.org/2008/06/10/concept/en/Criminal 4 4 0 0 171 171 0.0 0.0 False False False 0
318 http://sw.opencyc.org/2008/06/10/concept/en/PharmacyProductType 164 164 http://umbel.org/umbel/sc/PharmacyProductType 35 35 0 0 199 199 0.0 0.0 False False False 0
319 http://umbel.org/umbel/sc/ProperNameString 162 162 http://sw.opencyc.org/2008/06/10/concept/en/ProperNameString 2 2 0 0 164 164 0.0 0.0 False False False 0
