concept_id;concept_uri;nb_instances;inference;comment
1096;http://sw.opencyc.org/2008/06/10/concept/en/PoliticalParty;30;(no;inf)
1096;http://sw.opencyc.org/2008/06/10/concept/en/PoliticalParty;30;(with;inf)
1183;http://umbel.org/umbel/sc/SportsGame;30;(no;inf)
1183;http://umbel.org/umbel/sc/SportsGame;30;(with;inf)
1248;http://umbel.org/umbel/sc/Wine;30;(no;inf)
1248;http://umbel.org/umbel/sc/Wine;30;(with;inf)
436;http://sw.opencyc.org/2008/06/10/concept/en/Distance;29;(no;inf)
1348;http://annotation.semanticweb.org/2004/iswc#Person;29;(with;inf)
396;http://sw.opencyc.org/2008/06/10/concept/en/ChemicalAgentType;28;(with;inf)
607;http://umbel.org/umbel/sc/AcidType_Arrhenius;28;(no;inf)
607;http://umbel.org/umbel/sc/AcidType_Arrhenius;28;(with;inf)
613;http://umbel.org/umbel/sc/AcidType_Weak;28;(no;inf)
613;http://umbel.org/umbel/sc/AcidType_Weak;28;(with;inf)
759;http://sw.opencyc.org/2008/06/10/concept/en/CodeOfConduct;28;(with;inf)
782;http://umbel.org/umbel/sc/CooperativeOrganization;28;(no;inf)
782;http://umbel.org/umbel/sc/CooperativeOrganization;28;(with;inf)
936;http://sw.opencyc.org/2008/06/10/concept/en/InternationalOrganization;28;(no;inf)
951;http://umbel.org/umbel/sc/LanguageDialect;28;(no;inf)
951;http://umbel.org/umbel/sc/LanguageDialect;28;(with;inf)
564;http://sw.opencyc.org/2008/06/10/concept/en/SpecificAnimalBodyParts_Physiology_Topic;27;(no;inf)
564;http://sw.opencyc.org/2008/06/10/concept/en/SpecificAnimalBodyParts_Physiology_Topic;27;(with;inf)
13;http://counterterror.mindswap.org/2005/terrorism.owl#Moment;26;(no;inf)
13;http://counterterror.mindswap.org/2005/terrorism.owl#Moment;26;(with;inf)
256;http://purl.org/ontology/po/Place;26;(no;inf)
256;http://purl.org/ontology/po/Place;26;(with;inf)
423;http://umbel.org/umbel/ac/Construction_Topic;26;(no;inf)
423;http://umbel.org/umbel/ac/Construction_Topic;26;(with;inf)
567;http://umbel.org/umbel/ac/StuffType;26;(no;inf)
567;http://umbel.org/umbel/ac/StuffType;26;(with;inf)
743;http://umbel.org/umbel/sc/ChemicalSubstanceType;26;(no;inf)
743;http://umbel.org/umbel/sc/ChemicalSubstanceType;26;(with;inf)
862;http://sw.opencyc.org/2008/06/10/concept/en/FinancialOrganization;26;(with;inf)
1140;http://sw.opencyc.org/2008/06/10/concept/en/SIUnitOfMeasure;26;(no;inf)
359;http://umbel.org/umbel/ac/BiologicalClass;25;(no;inf)
359;http://umbel.org/umbel/ac/BiologicalClass;25;(with;inf)
419;http://umbel.org/umbel/ac/Computers_Topic;25;(no;inf)
419;http://umbel.org/umbel/ac/Computers_Topic;25;(with;inf)
655;http://umbel.org/umbel/sc/Atoll;25;(no;inf)
655;http://umbel.org/umbel/sc/Atoll;25;(with;inf)
759;http://sw.opencyc.org/2008/06/10/concept/en/CodeOfConduct;25;(no;inf)
1174;http://sw.opencyc.org/2008/06/10/concept/en/Spacecraft;25;(with;inf)
292;http://sw.opencyc.org/2008/06/10/concept/en/Addresses_Geography_Topic;24;(no;inf)
292;http://sw.opencyc.org/2008/06/10/concept/en/Addresses_Geography_Topic;24;(with;inf)
376;http://sw.opencyc.org/2008/06/10/concept/en/Biology_Topic;24;(no;inf)
563;http://umbel.org/umbel/ac/SpecificAnimalBodyParts_Physiology_Topic;24;(no;inf)
563;http://umbel.org/umbel/ac/SpecificAnimalBodyParts_Physiology_Topic;24;(with;inf)
617;http://umbel.org/umbel/sc/AgriculturalCommodity;24;(no;inf)
617;http://umbel.org/umbel/sc/AgriculturalCommodity;24;(with;inf)
680;http://sw.opencyc.org/2008/06/10/concept/en/BeliefSystem;24;(no;inf)
806;http://sw.opencyc.org/2008/06/10/concept/en/Desert;24;(with;inf)
819;http://umbel.org/umbel/sc/DynasticFamily;24;(no;inf)
819;http://umbel.org/umbel/sc/DynasticFamily;24;(with;inf)
1024;http://sw.opencyc.org/2008/06/10/concept/en/MyersBriggsPersonalityTrait;24;(with;inf)
1245;http://sw.opencyc.org/2008/06/10/concept/en/WesternEuropeanCountry;24;(no;inf)
1245;http://sw.opencyc.org/2008/06/10/concept/en/WesternEuropeanCountry;24;(with;inf)
50;http://linkedgeodata.org/ontology/Cave;23;(no;inf)
50;http://linkedgeodata.org/ontology/Cave;23;(with;inf)
354;http://sw.opencyc.org/2008/06/10/concept/en/BeliefSystemType;23;(no;inf)
354;http://sw.opencyc.org/2008/06/10/concept/en/BeliefSystemType;23;(with;inf)
492;http://sw.opencyc.org/2008/06/10/concept/en/Math_Topic;23;(with;inf)
806;http://sw.opencyc.org/2008/06/10/concept/en/Desert;23;(no;inf)
820;http://sw.opencyc.org/2008/06/10/concept/en/DynasticFamily;23;(no;inf)
820;http://sw.opencyc.org/2008/06/10/concept/en/DynasticFamily;23;(with;inf)
875;http://umbel.org/umbel/sc/GeodesyConcept;23;(no;inf)
875;http://umbel.org/umbel/sc/GeodesyConcept;23;(with;inf)
948;http://sw.opencyc.org/2008/06/10/concept/en/Lake;23;(with;inf)
1091;http://umbel.org/umbel/sc/PoliticalBeliefSystem;23;(no;inf)
1091;http://umbel.org/umbel/sc/PoliticalBeliefSystem;23;(with;inf)
1209;http://sw.opencyc.org/2008/06/10/concept/en/Temperature;23;(no;inf)
1209;http://sw.opencyc.org/2008/06/10/concept/en/Temperature;23;(with;inf)
1212;http://umbel.org/umbel/sc/Territory;23;(no;inf)
1212;http://umbel.org/umbel/sc/Territory;23;(with;inf)
1214;http://umbel.org/umbel/sc/TimeZone;23;(no;inf)
1214;http://umbel.org/umbel/sc/TimeZone;23;(with;inf)
1244;http://umbel.org/umbel/sc/WesternEuropeanCountry;23;(no;inf)
1244;http://umbel.org/umbel/sc/WesternEuropeanCountry;23;(with;inf)
215;http://ontology.dumontierlab.com/Nucleus;22;(no;inf)
215;http://ontology.dumontierlab.com/Nucleus;22;(with;inf)
332;http://sw.opencyc.org/2008/06/10/concept/en/AthleteTypeBySport;22;(no;inf)
332;http://sw.opencyc.org/2008/06/10/concept/en/AthleteTypeBySport;22;(with;inf)
414;http://sw.opencyc.org/2008/06/10/concept/en/CommercialActivities_Financial_Topic;22;(no;inf)
414;http://sw.opencyc.org/2008/06/10/concept/en/CommercialActivities_Financial_Topic;22;(with;inf)
460;http://sw.opencyc.org/2008/06/10/concept/en/FormalityOfSpeech;22;(no;inf)
460;http://sw.opencyc.org/2008/06/10/concept/en/FormalityOfSpeech;22;(with;inf)
552;http://sw.opencyc.org/2008/06/10/concept/en/PropositionalConceptualWork;22;(no;inf)
554;http://sw.opencyc.org/2008/06/10/concept/en/RelationalStructures_Math_Topic;22;(no;inf)
554;http://sw.opencyc.org/2008/06/10/concept/en/RelationalStructures_Math_Topic;22;(with;inf)
1108;http://sw.opencyc.org/2008/06/10/concept/en/PublishedMaterial;22;(no;inf)
1197;http://sw.opencyc.org/2008/06/10/concept/en/Statue;22;(no;inf)
1197;http://sw.opencyc.org/2008/06/10/concept/en/Statue;22;(with;inf)
1348;http://annotation.semanticweb.org/2004/iswc#Person;22;(no;inf)
232;http://purl.org/NET/scovo#Dataset;21;(no;inf)
232;http://purl.org/NET/scovo#Dataset;21;(with;inf)
331;http://umbel.org/umbel/ac/AthleteTypeBySport;21;(no;inf)
331;http://umbel.org/umbel/ac/AthleteTypeBySport;21;(with;inf)
688;http://sw.opencyc.org/2008/06/10/concept/en/BiologicalDivision;21;(no;inf)
688;http://sw.opencyc.org/2008/06/10/concept/en/BiologicalDivision;21;(with;inf)
718;http://sw.opencyc.org/2008/06/10/concept/en/Building;21;(no;inf)
952;http://sw.opencyc.org/2008/06/10/concept/en/LanguageDialect;21;(no;inf)
952;http://sw.opencyc.org/2008/06/10/concept/en/LanguageDialect;21;(with;inf)
1004;http://umbel.org/umbel/sc/MiningOrganization;21;(no;inf)
1004;http://umbel.org/umbel/sc/MiningOrganization;21;(with;inf)
312;http://sw.opencyc.org/2008/06/10/concept/en/AnimalCapabilityType;20;(no;inf)
312;http://sw.opencyc.org/2008/06/10/concept/en/AnimalCapabilityType;20;(with;inf)
353;http://umbel.org/umbel/ac/BeliefSystemType;20;(no;inf)
353;http://umbel.org/umbel/ac/BeliefSystemType;20;(with;inf)
517;http://umbel.org/umbel/ac/OrganismParts_Biology_Topic;20;(no;inf)
517;http://umbel.org/umbel/ac/OrganismParts_Biology_Topic;20;(with;inf)
775;http://sw.opencyc.org/2008/06/10/concept/en/ConferenceProceedingsSeries;20;(no;inf)
775;http://sw.opencyc.org/2008/06/10/concept/en/ConferenceProceedingsSeries;20;(with;inf)
982;http://umbel.org/umbel/sc/Manuscript;20;(no;inf)
982;http://umbel.org/umbel/sc/Manuscript;20;(with;inf)
1093;http://umbel.org/umbel/sc/PoliticalOrganization;20;(no;inf)
1093;http://umbel.org/umbel/sc/PoliticalOrganization;20;(with;inf)
1184;http://sw.opencyc.org/2008/06/10/concept/en/SportsGame;20;(no;inf)
1184;http://sw.opencyc.org/2008/06/10/concept/en/SportsGame;20;(with;inf)
1317;http://www.mindswap.org/2003/owl/geo/geoFeatures20040307.owl#City;20;(no;inf)
1317;http://www.mindswap.org/2003/owl/geo/geoFeatures20040307.owl#City;20;(with;inf)
1351;http://pervasive.semanticweb.org/ont/dev/person#Person;20;(with;inf)
271;http://sw.deri.org/2005/08/conf/cfp#AcademicEvent;19;(no;inf)
271;http://sw.deri.org/2005/08/conf/cfp#AcademicEvent;19;(with;inf)
281;http://umbel.org/umbel/ac/ActTypeCommonlyConsideredCriminal;19;(no;inf)
281;http://umbel.org/umbel/ac/ActTypeCommonlyConsideredCriminal;19;(with;inf)
586;http://sw.opencyc.org/2008/06/10/concept/en/Time_Quantity;19;(no;inf)
586;http://sw.opencyc.org/2008/06/10/concept/en/Time_Quantity;19;(with;inf)
762;http://umbel.org/umbel/sc/CommercialOrganization;19;(no;inf)
762;http://umbel.org/umbel/sc/CommercialOrganization;19;(with;inf)
824;http://sw.opencyc.org/2008/06/10/concept/en/EastAsianCountry;19;(no;inf)
824;http://sw.opencyc.org/2008/06/10/concept/en/EastAsianCountry;19;(with;inf)
825;http://umbel.org/umbel/sc/EasternEuropeanCountry;19;(no;inf)
825;http://umbel.org/umbel/sc/EasternEuropeanCountry;19;(with;inf)
965;http://umbel.org/umbel/sc/LegalCorporation;19;(no;inf)
965;http://umbel.org/umbel/sc/LegalCorporation;19;(with;inf)
992;http://umbel.org/umbel/sc/MiddleEasternCountry;19;(no;inf)
992;http://umbel.org/umbel/sc/MiddleEasternCountry;19;(with;inf)
996;http://umbel.org/umbel/sc/MilitaryFacilityConcept;19;(no;inf)
996;http://umbel.org/umbel/sc/MilitaryFacilityConcept;19;(with;inf)
1065;http://sw.opencyc.org/2008/06/10/concept/en/Peninsula;19;(no;inf)
1065;http://sw.opencyc.org/2008/06/10/concept/en/Peninsula;19;(with;inf)
1148;http://sw.opencyc.org/2008/06/10/concept/en/SchoolInstitution;19;(with;inf)
1173;http://umbel.org/umbel/sc/Spacecraft;19;(no;inf)
1173;http://umbel.org/umbel/sc/Spacecraft;19;(with;inf)
1188;http://sw.opencyc.org/2008/06/10/concept/en/SportsOrganization;19;(no;inf)
1194;http://sw.opencyc.org/2008/06/10/concept/en/Star;19;(no;inf)
1194;http://sw.opencyc.org/2008/06/10/concept/en/Star;19;(with;inf)
1233;http://sw.opencyc.org/2008/06/10/concept/en/Valley;19;(no;inf)
1233;http://sw.opencyc.org/2008/06/10/concept/en/Valley;19;(with;inf)
385;http://umbel.org/umbel/ac/BrandNamePharmacyProductType;18;(no;inf)
385;http://umbel.org/umbel/ac/BrandNamePharmacyProductType;18;(with;inf)
407;http://umbel.org/umbel/ac/Clothing_Topic;18;(no;inf)
407;http://umbel.org/umbel/ac/Clothing_Topic;18;(with;inf)
474;http://sw.opencyc.org/2008/06/10/concept/en/Holidays_Time_Topic;18;(no;inf)
474;http://sw.opencyc.org/2008/06/10/concept/en/Holidays_Time_Topic;18;(with;inf)
532;http://sw.opencyc.org/2008/06/10/concept/en/Parts_Topic;18;(no;inf)
532;http://sw.opencyc.org/2008/06/10/concept/en/Parts_Topic;18;(with;inf)
579;http://umbel.org/umbel/ac/Terrorism_Topic;18;(no;inf)
579;http://umbel.org/umbel/ac/Terrorism_Topic;18;(with;inf)
641;http://umbel.org/umbel/sc/Asteroid;18;(no;inf)
641;http://umbel.org/umbel/sc/Asteroid;18;(with;inf)
654;http://sw.opencyc.org/2008/06/10/concept/en/AtmosphericLayer;18;(no;inf)
654;http://sw.opencyc.org/2008/06/10/concept/en/AtmosphericLayer;18;(with;inf)
781;http://sw.opencyc.org/2008/06/10/concept/en/ControlledLand;18;(with;inf)
926;http://sw.opencyc.org/2008/06/10/concept/en/IndustrializedCountry;18;(no;inf)
954;http://sw.opencyc.org/2008/06/10/concept/en/LatinAmericanCountry;18;(no;inf)
1009;http://sw.opencyc.org/2008/06/10/concept/en/Monarchy;18;(no;inf)
1199;http://sw.opencyc.org/2008/06/10/concept/en/Strait;18;(no;inf)
1199;http://sw.opencyc.org/2008/06/10/concept/en/Strait;18;(with;inf)
1351;http://pervasive.semanticweb.org/ont/dev/person#Person;18;(no;inf)
269;http://slor.sourceforge.net/ontology/lom.owl#LangString;17;(no;inf)
269;http://slor.sourceforge.net/ontology/lom.owl#LangString;17;(with;inf)
319;http://umbel.org/umbel/ac/ArchitecturalTypeByStyle;17;(no;inf)
319;http://umbel.org/umbel/ac/ArchitecturalTypeByStyle;17;(with;inf)
320;http://sw.opencyc.org/2008/06/10/concept/en/ArchitecturalTypeByStyle;17;(no;inf)
320;http://sw.opencyc.org/2008/06/10/concept/en/ArchitecturalTypeByStyle;17;(with;inf)
417;http://umbel.org/umbel/ac/ComputerFileTypeByFormat;17;(no;inf)
417;http://umbel.org/umbel/ac/ComputerFileTypeByFormat;17;(with;inf)
547;http://umbel.org/umbel/ac/ProductTypeByBrand;17;(no;inf)
547;http://umbel.org/umbel/ac/ProductTypeByBrand;17;(with;inf)
786;http://umbel.org/umbel/sc/CorrectionalFacility;17;(no;inf)
786;http://umbel.org/umbel/sc/CorrectionalFacility;17;(with;inf)
932;http://sw.opencyc.org/2008/06/10/concept/en/IntelligenceAgency;17;(no;inf)
932;http://sw.opencyc.org/2008/06/10/concept/en/IntelligenceAgency;17;(with;inf)
1035;http://sw.opencyc.org/2008/06/10/concept/en/NorthAmericanCountry;17;(with;inf)
1160;http://sw.opencyc.org/2008/06/10/concept/en/Ship;17;(with;inf)
1170;http://sw.opencyc.org/2008/06/10/concept/en/SoutheastAsianCountry;17;(no;inf)
1170;http://sw.opencyc.org/2008/06/10/concept/en/SoutheastAsianCountry;17;(with;inf)
1215;http://sw.opencyc.org/2008/06/10/concept/en/TimeZone;17;(with;inf)
275;http://umbel.org/umbel/ac/AcademicDepartmentTypeBySubject;16;(no;inf)
275;http://umbel.org/umbel/ac/AcademicDepartmentTypeBySubject;16;(with;inf)
631;http://umbel.org/umbel/sc/ApplicationProgram;16;(no;inf)
631;http://umbel.org/umbel/sc/ApplicationProgram;16;(with;inf)
686;http://sw.opencyc.org/2008/06/10/concept/en/BiologicalAgentType;16;(no;inf)
738;http://sw.opencyc.org/2008/06/10/concept/en/CentralAmericanCountry;16;(no;inf)
738;http://sw.opencyc.org/2008/06/10/concept/en/CentralAmericanCountry;16;(with;inf)
779;http://sw.opencyc.org/2008/06/10/concept/en/Continent;16;(no;inf)
779;http://sw.opencyc.org/2008/06/10/concept/en/Continent;16;(with;inf)
861;http://umbel.org/umbel/sc/FinancialOrganization;16;(no;inf)
861;http://umbel.org/umbel/sc/FinancialOrganization;16;(with;inf)
959;http://umbel.org/umbel/sc/LawSchool;16;(no;inf)
959;http://umbel.org/umbel/sc/LawSchool;16;(with;inf)
1026;http://sw.opencyc.org/2008/06/10/concept/en/Neighborhood;16;(with;inf)
1088;http://sw.opencyc.org/2008/06/10/concept/en/PointTrickCardGame;16;(no;inf)
1088;http://sw.opencyc.org/2008/06/10/concept/en/PointTrickCardGame;16;(with;inf)
1094;http://sw.opencyc.org/2008/06/10/concept/en/PoliticalOrganization;16;(no;inf)
1298;http://www.mindswap.org/2004/terrorOnt.owl#Country;16;(no;inf)
1298;http://www.mindswap.org/2004/terrorOnt.owl#Country;16;(with;inf)
345;http://umbel.org/umbel/ac/BallTypeByGame;15;(no;inf)
345;http://umbel.org/umbel/ac/BallTypeByGame;15;(with;inf)
401;http://umbel.org/umbel/ac/ChemicalObjectTypeByChemicalSpecies;15;(no;inf)
401;http://umbel.org/umbel/ac/ChemicalObjectTypeByChemicalSpecies;15;(with;inf)
431;http://umbel.org/umbel/ac/DateFunctions_Time_Topic;15;(no;inf)
431;http://umbel.org/umbel/ac/DateFunctions_Time_Topic;15;(with;inf)
465;http://umbel.org/umbel/ac/GenericPharmacyProductType_NameOnly;15;(no;inf)
465;http://umbel.org/umbel/ac/GenericPharmacyProductType_NameOnly;15;(with;inf)
523;http://umbel.org/umbel/ac/OrganizationType;15;(no;inf)
523;http://umbel.org/umbel/ac/OrganizationType;15;(with;inf)
687;http://umbel.org/umbel/sc/BiologicalDivision;15;(no;inf)
687;http://umbel.org/umbel/sc/BiologicalDivision;15;(with;inf)
835;http://umbel.org/umbel/sc/Encyclopedia;15;(no;inf)
835;http://umbel.org/umbel/sc/Encyclopedia;15;(with;inf)
953;http://umbel.org/umbel/sc/LatinAmericanCountry;15;(no;inf)
953;http://umbel.org/umbel/sc/LatinAmericanCountry;15;(with;inf)
962;http://sw.opencyc.org/2008/06/10/concept/en/Leader;15;(with;inf)
1081;http://umbel.org/umbel/sc/PidginLanguage;15;(no;inf)
1081;http://umbel.org/umbel/sc/PidginLanguage;15;(with;inf)
1217;http://sw.opencyc.org/2008/06/10/concept/en/Title_Aristocratic;15;(no;inf)
1217;http://sw.opencyc.org/2008/06/10/concept/en/Title_Aristocratic;15;(with;inf)
1322;http://www.mindswap.org/~golbeck/web/www04photo.owl#Person;15;(with;inf)
445;http://umbel.org/umbel/ac/EventOrRoleConcept;14;(no;inf)
445;http://umbel.org/umbel/ac/EventOrRoleConcept;14;(with;inf)
458;http://sw.opencyc.org/2008/06/10/concept/en/Foodstuffs_Food_Topic;14;(no;inf)
458;http://sw.opencyc.org/2008/06/10/concept/en/Foodstuffs_Food_Topic;14;(with;inf)
698;http://sw.opencyc.org/2008/06/10/concept/en/BiologicalPhylum;14;(no;inf)
698;http://sw.opencyc.org/2008/06/10/concept/en/BiologicalPhylum;14;(with;inf)
792;http://sw.opencyc.org/2008/06/10/concept/en/CreoleLanguage;14;(no;inf)
792;http://sw.opencyc.org/2008/06/10/concept/en/CreoleLanguage;14;(with;inf)
862;http://sw.opencyc.org/2008/06/10/concept/en/FinancialOrganization;14;(no;inf)
956;http://sw.opencyc.org/2008/06/10/concept/en/Law;14;(no;inf)
956;http://sw.opencyc.org/2008/06/10/concept/en/Law;14;(with;inf)
1016;http://umbel.org/umbel/sc/Motorcycle;14;(no;inf)
1016;http://umbel.org/umbel/sc/Motorcycle;14;(with;inf)
1026;http://sw.opencyc.org/2008/06/10/concept/en/Neighborhood;14;(no;inf)
1062;http://umbel.org/umbel/sc/Penguin;14;(no;inf)
1062;http://umbel.org/umbel/sc/Penguin;14;(with;inf)
1216;http://umbel.org/umbel/sc/Title_Aristocratic;14;(no;inf)
1216;http://umbel.org/umbel/sc/Title_Aristocratic;14;(with;inf)
1254;http://umbel.org/umbel/sc/WorldWideWebClientProgram;14;(no;inf)
1254;http://umbel.org/umbel/sc/WorldWideWebClientProgram;14;(with;inf)
1;http://agrowiki.org/agrowiki/?title=Special:URIResolver/Category-3ASKOS_Concept_Scheme(ConceptScheme);13;(no;inf)
1;http://agrowiki.org/agrowiki/?title=Special:URIResolver/Category-3ASKOS_Concept_Scheme(ConceptScheme);13;(with;inf)
177;http://rdf.geospecies.org/ont/geospecies#Observation;13;(no;inf)
177;http://rdf.geospecies.org/ont/geospecies#Observation;13;(with;inf)
329;http://umbel.org/umbel/ac/Artist_PerformerTypeByPerformanceType;13;(no;inf)
329;http://umbel.org/umbel/ac/Artist_PerformerTypeByPerformanceType;13;(with;inf)
330;http://sw.opencyc.org/2008/06/10/concept/en/Artist_PerformerTypeByPerformanceType;13;(no;inf)
330;http://sw.opencyc.org/2008/06/10/concept/en/Artist_PerformerTypeByPerformanceType;13;(with;inf)
404;http://sw.opencyc.org/2008/06/10/concept/en/ClassicalMusicalCompositionType;13;(no;inf)
404;http://sw.opencyc.org/2008/06/10/concept/en/ClassicalMusicalCompositionType;13;(with;inf)
453;http://umbel.org/umbel/ac/FileManagement_Topic;13;(no;inf)
453;http://umbel.org/umbel/ac/FileManagement_Topic;13;(with;inf)
515;http://umbel.org/umbel/ac/OrganismByTaxonomicKingdom_Biology_Topic;13;(no;inf)
515;http://umbel.org/umbel/ac/OrganismByTaxonomicKingdom_Biology_Topic;13;(with;inf)
516;http://sw.opencyc.org/2008/06/10/concept/en/OrganismByTaxonomicKingdom_Biology_Topic;13;(no;inf)
516;http://sw.opencyc.org/2008/06/10/concept/en/OrganismByTaxonomicKingdom_Biology_Topic;13;(with;inf)
533;http://umbel.org/umbel/ac/PeopleRelatedToOrganizations_Organization_Topic;13;(no;inf)
533;http://umbel.org/umbel/ac/PeopleRelatedToOrganizations_Organization_Topic;13;(with;inf)
648;http://sw.opencyc.org/2008/06/10/concept/en/AtheisticBeliefSystem;13;(no;inf)
648;http://sw.opencyc.org/2008/06/10/concept/en/AtheisticBeliefSystem;13;(with;inf)
747;http://umbel.org/umbel/sc/ChineseProvince;13;(no;inf)
747;http://umbel.org/umbel/sc/ChineseProvince;13;(with;inf)
766;http://umbel.org/umbel/sc/CommunicationsSatellite;13;(no;inf)
766;http://umbel.org/umbel/sc/CommunicationsSatellite;13;(with;inf)
777;http://sw.opencyc.org/2008/06/10/concept/en/ConstitutionalMonarchy;13;(no;inf)
777;http://sw.opencyc.org/2008/06/10/concept/en/ConstitutionalMonarchy;13;(with;inf)
788;http://sw.opencyc.org/2008/06/10/concept/en/Country;13;(no;inf)
876;http://sw.opencyc.org/2008/06/10/concept/en/GeodesyConcept;13;(no;inf)
876;http://sw.opencyc.org/2008/06/10/concept/en/GeodesyConcept;13;(with;inf)
882;http://sw.opencyc.org/2008/06/10/concept/en/GeologicalEra;13;(no;inf)
882;http://sw.opencyc.org/2008/06/10/concept/en/GeologicalEra;13;(with;inf)
